date,brand,date_type,day_of_week,cnt,date_map,day_of_year,week_of_year
348,9,2,3,583,2014-01-08,8,2
348,10,2,3,745,2014-01-08,8,2
349,1,2,4,444,2014-01-09,9,2
349,2,2,4,118,2014-01-09,9,2
349,3,2,4,209,2014-01-09,9,2
349,4,2,4,635,2014-01-09,9,2
349,6,2,4,232,2014-01-09,9,2
349,7,2,4,92,2014-01-09,9,2
349,8,2,4,23,2014-01-09,9,2
349,9,2,4,447,2014-01-09,9,2
349,10,2,4,494,2014-01-09,9,2
350,1,2,5,387,2014-01-10,10,2
350,2,2,5,103,2014-01-10,10,2
350,3,2,5,482,2014-01-10,10,2
350,4,2,5,828,2014-01-10,10,2
350,6,2,5,300,2014-01-10,10,2
350,7,2,5,150,2014-01-10,10,2
350,8,2,5,123,2014-01-10,10,2
350,9,2,5,643,2014-01-10,10,2
350,10,2,5,719,2014-01-10,10,2
351,2,3,6,64,2014-01-11,11,2
351,3,3,6,127,2014-01-11,11,2
351,4,3,6,127,2014-01-11,11,2
351,6,3,6,46,2014-01-11,11,2
351,7,3,6,31,2014-01-11,11,2
351,9,3,6,119,2014-01-11,11,2
351,10,3,6,25,2014-01-11,11,2
352,1,2,1,266,2014-01-13,13,3
352,2,2,1,257,2014-01-13,13,3
352,3,2,1,253,2014-01-13,13,3
352,4,2,1,777,2014-01-13,13,3
352,6,2,1,276,2014-01-13,13,3
352,7,2,1,324,2014-01-13,13,3
352,8,2,1,74,2014-01-13,13,3
352,9,2,1,905,2014-01-13,13,3
352,10,2,1,639,2014-01-13,13,3
353,1,2,2,484,2014-01-14,14,3
353,2,2,2,161,2014-01-14,14,3
353,3,2,2,222,2014-01-14,14,3
353,4,2,2,739,2014-01-14,14,3
353,6,2,2,248,2014-01-14,14,3
353,7,2,2,187,2014-01-14,14,3
353,9,2,2,684,2014-01-14,14,3
353,10,2,2,599,2014-01-14,14,3
354,1,2,3,903,2014-01-15,15,3
354,2,2,3,210,2014-01-15,15,3
354,3,2,3,296,2014-01-15,15,3
354,4,2,3,611,2014-01-15,15,3
354,6,2,3,215,2014-01-15,15,3
354,7,2,3,175,2014-01-15,15,3
354,8,2,3,57,2014-01-15,15,3
354,9,2,3,528,2014-01-15,15,3
354,10,2,3,792,2014-01-15,15,3
355,1,2,4,399,2014-01-16,16,3
355,2,2,4,236,2014-01-16,16,3
355,3,2,4,139,2014-01-16,16,3
355,4,2,4,743,2014-01-16,16,3
355,6,2,4,266,2014-01-16,16,3
355,7,2,4,320,2014-01-16,16,3
355,9,2,4,622,2014-01-16,16,3
355,10,2,4,494,2014-01-16,16,3
356,1,2,5,605,2014-01-17,17,3
356,2,2,5,206,2014-01-17,17,3
356,3,2,5,406,2014-01-17,17,3
356,4,2,5,541,2014-01-17,17,3
356,6,2,5,378,2014-01-17,17,3
356,7,2,5,549,2014-01-17,17,3
356,8,2,5,49,2014-01-17,17,3
356,9,2,5,833,2014-01-17,17,3
356,10,2,5,679,2014-01-17,17,3
357,1,3,6,30,2014-01-18,18,3
357,3,3,6,63,2014-01-18,18,3
357,4,3,6,106,2014-01-18,18,3
357,6,3,6,46,2014-01-18,18,3
357,7,3,6,94,2014-01-18,18,3
357,9,3,6,208,2014-01-18,18,3
357,10,3,6,150,2014-01-18,18,3
358,9,3,7,13,2014-01-19,19,3
359,1,2,1,677,2014-01-20,20,4
359,2,2,1,180,2014-01-20,20,4
359,3,2,1,380,2014-01-20,20,4
359,4,2,1,912,2014-01-20,20,4
359,6,2,1,244,2014-01-20,20,4
359,7,2,1,125,2014-01-20,20,4
359,8,2,1,25,2014-01-20,20,4
359,9,2,1,869,2014-01-20,20,4
359,10,2,1,919,2014-01-20,20,4
360,1,2,2,393,2014-01-21,21,4
360,2,2,2,225,2014-01-21,21,4
360,3,2,2,348,2014-01-21,21,4
360,4,2,2,739,2014-01-21,21,4
360,6,2,2,328,2014-01-21,21,4
360,7,2,2,218,2014-01-21,21,4
360,8,2,2,92,2014-01-21,21,4
360,9,2,2,908,2014-01-21,21,4
360,10,2,2,924,2014-01-21,21,4
361,1,2,3,480,2014-01-22,22,4
361,2,2,3,420,2014-01-22,22,4
361,3,2,3,384,2014-01-22,22,4
361,4,2,3,966,2014-01-22,22,4
361,6,2,3,312,2014-01-22,22,4
361,7,2,3,291,2014-01-22,22,4
361,8,2,3,29,2014-01-22,22,4
361,9,2,3,778,2014-01-22,22,4
361,10,2,3,745,2014-01-22,22,4
362,1,2,4,577,2014-01-23,23,4
362,2,2,4,259,2014-01-23,23,4
362,3,2,4,302,2014-01-23,23,4
362,4,2,4,589,2014-01-23,23,4
362,6,2,4,220,2014-01-23,23,4
362,7,2,4,252,2014-01-23,23,4
362,9,2,4,786,2014-01-23,23,4
362,10,2,4,531,2014-01-23,23,4
363,1,2,5,508,2014-01-24,24,4
363,2,2,5,386,2014-01-24,24,4
363,3,2,5,406,2014-01-24,24,4
363,4,2,5,794,2014-01-24,24,4
363,6,2,5,429,2014-01-24,24,4
363,7,2,5,724,2014-01-24,24,4
363,8,2,5,25,2014-01-24,24,4
363,9,2,5,1131,2014-01-24,24,4
363,10,2,5,919,2014-01-24,24,4
364,1,3,6,91,2014-01-25,25,4
364,2,3,6,96,2014-01-25,25,4
364,3,3,6,127,2014-01-25,25,4
364,4,3,6,42,2014-01-25,25,4
364,6,3,6,75,2014-01-25,25,4
364,7,3,6,31,2014-01-25,25,4
364,9,3,6,149,2014-01-25,25,4
364,10,3,6,75,2014-01-25,25,4
365,1,0,7,367,2014-01-26,26,4
365,2,0,7,139,2014-01-26,26,4
365,3,0,7,275,2014-01-26,26,4
365,4,0,7,311,2014-01-26,26,4
365,6,0,7,140,2014-01-26,26,4
365,7,0,7,108,2014-01-26,26,4
365,8,0,7,27,2014-01-26,26,4
365,9,0,7,503,2014-01-26,26,4
365,10,0,7,627,2014-01-26,26,4
366,1,2,1,919,2014-01-27,27,5
366,2,2,1,643,2014-01-27,27,5
366,3,2,1,329,2014-01-27,27,5
366,4,2,1,895,2014-01-27,27,5
366,6,2,1,304,2014-01-27,27,5
366,7,2,1,200,2014-01-27,27,5
366,8,2,1,74,2014-01-27,27,5
366,9,2,1,976,2014-01-27,27,5
366,10,2,1,899,2014-01-27,27,5
367,1,2,2,696,2014-01-28,28,5
367,2,2,2,804,2014-01-28,28,5
367,3,2,2,348,2014-01-28,28,5
367,4,2,2,1119,2014-01-28,28,5
367,6,2,2,294,2014-01-28,28,5
367,7,2,2,250,2014-01-28,28,5
367,8,2,2,31,2014-01-28,28,5
367,9,2,2,759,2014-01-28,28,5
367,10,2,2,998,2014-01-28,28,5
368,1,2,3,254,2014-01-29,29,5
368,2,2,3,360,2014-01-29,29,5
368,3,2,3,177,2014-01-29,29,5
368,4,2,3,394,2014-01-29,29,5
368,6,2,3,145,2014-01-29,29,5
368,7,2,3,58,2014-01-29,29,5
368,8,2,3,57,2014-01-29,29,5
368,9,2,3,681,2014-01-29,29,5
368,10,2,3,629,2014-01-29,29,5
369,1,2,4,22,2014-01-30,30,5
369,2,2,4,24,2014-01-30,30,5
369,3,2,4,70,2014-01-30,30,5
369,4,2,4,77,2014-01-30,30,5
369,6,2,4,4,2014-01-30,30,5
369,7,2,4,46,2014-01-30,30,5
369,9,2,4,55,2014-01-30,30,5
369,10,2,4,55,2014-01-30,30,5
370,7,1,6,31,2014-02-01,32,5
371,6,1,3,5,2014-02-05,36,6
371,10,1,3,23,2014-02-05,36,6
372,2,1,4,24,2014-02-06,37,6
373,1,2,5,919,2014-02-07,38,6
373,2,2,5,412,2014-02-07,38,6
373,3,2,5,355,2014-02-07,38,6
373,4,2,5,1081,2014-02-07,38,6
373,6,2,5,221,2014-02-07,38,6
373,7,2,5,225,2014-02-07,38,6
373,8,2,5,74,2014-02-07,38,6
373,9,2,5,786,2014-02-07,38,6
373,10,2,5,1198,2014-02-07,38,6
374,1,0,6,665,2014-02-08,39,6
374,2,0,6,322,2014-02-08,39,6
374,3,0,6,317,2014-02-08,39,6
374,4,0,6,993,2014-02-08,39,6
374,6,0,6,276,2014-02-08,39,6
374,7,0,6,250,2014-02-08,39,6
374,9,0,6,610,2014-02-08,39,6
374,10,0,6,599,2014-02-08,39,6
375,6,3,7,10,2014-02-09,40,6
376,1,2,1,1113,2014-02-10,41,7
376,2,2,1,309,2014-02-10,41,7
376,3,2,1,253,2014-02-10,41,7
376,4,2,1,1064,2014-02-10,41,7
376,6,2,1,253,2014-02-10,41,7
376,7,2,1,324,2014-02-10,41,7
376,8,2,1,98,2014-02-10,41,7
376,9,2,1,809,2014-02-10,41,7
376,10,2,1,599,2014-02-10,41,7
377,1,2,2,937,2014-02-11,42,7
377,2,2,2,225,2014-02-11,42,7
377,3,2,2,317,2014-02-11,42,7
377,4,2,2,824,2014-02-11,42,7
377,6,2,2,236,2014-02-11,42,7
377,7,2,2,218,2014-02-11,42,7
377,8,2,2,92,2014-02-11,42,7
377,9,2,2,446,2014-02-11,42,7
377,10,2,2,499,2014-02-11,42,7
378,1,2,3,621,2014-02-12,43,7
378,2,2,3,210,2014-02-12,43,7
378,3,2,3,266,2014-02-12,43,7
378,4,2,3,769,2014-02-12,43,7
378,6,2,3,177,2014-02-12,43,7
378,7,2,3,349,2014-02-12,43,7
378,8,2,3,115,2014-02-12,43,7
378,9,2,3,347,2014-02-12,43,7
378,10,2,3,396,2014-02-12,43,7
379,1,2,4,288,2014-02-13,44,7
379,2,2,4,165,2014-02-13,44,7
379,3,2,4,116,2014-02-13,44,7
379,4,2,4,589,2014-02-13,44,7
379,6,2,4,97,2014-02-13,44,7
379,7,2,4,114,2014-02-13,44,7
379,8,2,4,45,2014-02-13,44,7
379,9,2,4,360,2014-02-13,44,7
379,10,2,4,329,2014-02-13,44,7
380,1,2,5,387,2014-02-14,45,7
380,2,2,5,206,2014-02-14,45,7
380,3,2,5,177,2014-02-14,45,7
380,4,2,5,406,2014-02-14,45,7
380,6,2,5,212,2014-02-14,45,7
380,7,2,5,225,2014-02-14,45,7
380,8,2,5,74,2014-02-14,45,7
380,9,2,5,440,2014-02-14,45,7
380,10,2,5,339,2014-02-14,45,7
381,2,3,6,32,2014-02-15,46,7
381,3,3,6,95,2014-02-15,46,7
381,4,3,6,42,2014-02-15,46,7
381,6,3,6,29,2014-02-15,46,7
381,7,3,6,31,2014-02-15,46,7
381,9,3,6,30,2014-02-15,46,7
381,10,3,6,75,2014-02-15,46,7
382,2,3,7,28,2014-02-16,47,7
382,4,3,7,18,2014-02-16,47,7
383,1,2,1,508,2014-02-17,48,8
383,2,2,1,180,2014-02-17,48,8
383,3,2,1,177,2014-02-17,48,8
383,4,2,1,760,2014-02-17,48,8
383,6,2,1,147,2014-02-17,48,8
383,7,2,1,50,2014-02-17,48,8
383,8,2,1,25,2014-02-17,48,8
383,9,2,1,274,2014-02-17,48,8
383,10,2,1,260,2014-02-17,48,8
384,1,2,2,393,2014-02-18,49,8
384,2,2,2,193,2014-02-18,49,8
384,3,2,2,158,2014-02-18,49,8
384,4,2,2,824,2014-02-18,49,8
384,6,2,2,132,2014-02-18,49,8
384,7,2,2,156,2014-02-18,49,8
384,9,2,2,283,2014-02-18,49,8
384,10,2,2,275,2014-02-18,49,8
385,1,2,3,339,2014-02-19,50,8
385,2,2,3,180,2014-02-19,50,8
385,3,2,3,89,2014-02-19,50,8
385,4,2,3,591,2014-02-19,50,8
385,6,2,3,172,2014-02-19,50,8
385,7,2,3,146,2014-02-19,50,8
385,9,2,3,361,2014-02-19,50,8
385,10,2,3,419,2014-02-19,50,8
386,1,2,4,421,2014-02-20,51,8
386,2,2,4,94,2014-02-20,51,8
386,3,2,4,139,2014-02-20,51,8
386,4,2,4,387,2014-02-20,51,8
386,6,2,4,156,2014-02-20,51,8
386,7,2,4,229,2014-02-20,51,8
386,9,2,4,316,2014-02-20,51,8
386,10,2,4,366,2014-02-20,51,8
387,1,2,5,484,2014-02-21,52,8
387,2,2,5,103,2014-02-21,52,8
387,3,2,5,177,2014-02-21,52,8
387,4,2,5,507,2014-02-21,52,8
387,6,2,5,203,2014-02-21,52,8
387,7,2,5,225,2014-02-21,52,8
387,8,2,5,25,2014-02-21,52,8
387,9,2,5,286,2014-02-21,52,8
387,10,2,5,419,2014-02-21,52,8
388,4,3,6,63,2014-02-22,53,8
388,6,3,6,58,2014-02-22,53,8
388,7,3,6,31,2014-02-22,53,8
388,9,3,6,89,2014-02-22,53,8
388,10,3,6,50,2014-02-22,53,8
389,1,2,1,266,2014-02-24,55,9
389,2,2,1,180,2014-02-24,55,9
389,3,2,1,152,2014-02-24,55,9
389,4,2,1,558,2014-02-24,55,9
389,6,2,1,152,2014-02-24,55,9
389,7,2,1,225,2014-02-24,55,9
389,8,2,1,25,2014-02-24,55,9
389,9,2,1,393,2014-02-24,55,9
389,10,2,1,539,2014-02-24,55,9
390,1,2,2,242,2014-02-25,56,9
390,2,2,2,515,2014-02-25,56,9
390,3,2,2,602,2014-02-25,56,9
390,4,2,2,972,2014-02-25,56,9
390,6,2,2,541,2014-02-25,56,9
390,7,2,2,655,2014-02-25,56,9
390,8,2,2,61,2014-02-25,56,9
390,9,2,2,699,2014-02-25,56,9
390,10,2,2,549,2014-02-25,56,9
391,1,2,3,367,2014-02-26,57,9
391,2,2,3,330,2014-02-26,57,9
391,3,2,3,266,2014-02-26,57,9
391,4,2,3,670,2014-02-26,57,9
391,6,2,3,274,2014-02-26,57,9
391,7,2,3,349,2014-02-26,57,9
391,9,2,3,514,2014-02-26,57,9
391,10,2,3,466,2014-02-26,57,9
392,1,2,4,266,2014-02-27,58,9
392,2,2,4,118,2014-02-27,58,9
392,3,2,4,209,2014-02-27,58,9
392,4,2,4,480,2014-02-27,58,9
392,6,2,4,182,2014-02-27,58,9
392,7,2,4,229,2014-02-27,58,9
392,9,2,4,316,2014-02-27,58,9
392,10,2,4,293,2014-02-27,58,9
393,1,2,5,411,2014-02-28,59,9
393,2,2,5,154,2014-02-28,59,9
393,3,2,5,228,2014-02-28,59,9
393,4,2,5,389,2014-02-28,59,9
393,6,2,5,166,2014-02-28,59,9
393,7,2,5,275,2014-02-28,59,9
393,8,2,5,25,2014-02-28,59,9
393,9,2,5,369,2014-02-28,59,9
393,10,2,5,200,2014-02-28,59,9
394,1,3,6,121,2014-03-01,60,9
394,2,3,6,32,2014-03-01,60,9
394,4,3,6,21,2014-03-01,60,9
394,6,3,6,40,2014-03-01,60,9
394,9,3,6,104,2014-03-01,60,9
394,10,3,6,50,2014-03-01,60,9
395,2,3,7,28,2014-03-02,61,9
395,6,3,7,15,2014-03-02,61,9
396,1,2,1,339,2014-03-03,62,10
396,2,2,1,77,2014-03-03,62,10
396,3,2,1,101,2014-03-03,62,10
396,4,2,1,558,2014-03-03,62,10
396,6,2,1,189,2014-03-03,62,10
396,7,2,1,200,2014-03-03,62,10
396,8,2,1,49,2014-03-03,62,10
396,9,2,1,321,2014-03-03,62,10
396,10,2,1,280,2014-03-03,62,10
397,1,2,2,363,2014-03-04,63,10
397,2,2,2,193,2014-03-04,63,10
397,3,2,2,63,2014-03-04,63,10
397,4,2,2,803,2014-03-04,63,10
397,6,2,2,150,2014-03-04,63,10
397,7,2,2,156,2014-03-04,63,10
397,8,2,2,31,2014-03-04,63,10
397,9,2,2,387,2014-03-04,63,10
397,10,2,2,250,2014-03-04,63,10
398,1,2,3,508,2014-03-05,64,10
398,2,2,3,90,2014-03-05,64,10
398,3,2,3,148,2014-03-05,64,10
398,4,2,3,513,2014-03-05,64,10
398,6,2,3,172,2014-03-05,64,10
398,7,2,3,379,2014-03-05,64,10
398,8,2,3,29,2014-03-05,64,10
398,9,2,3,333,2014-03-05,64,10
398,10,2,3,303,2014-03-05,64,10
399,1,2,4,377,2014-03-06,65,10
399,2,2,4,94,2014-03-06,65,10
399,3,2,4,93,2014-03-06,65,10
399,4,2,4,387,2014-03-06,65,10
399,6,2,4,161,2014-03-06,65,10
399,7,2,4,137,2014-03-06,65,10
399,9,2,4,262,2014-03-06,65,10
399,10,2,4,293,2014-03-06,65,10
400,1,2,5,194,2014-03-07,66,10
400,2,2,5,154,2014-03-07,66,10
400,3,2,5,76,2014-03-07,66,10
400,4,2,5,304,2014-03-07,66,10
400,6,2,5,189,2014-03-07,66,10
400,7,2,5,75,2014-03-07,66,10
400,9,2,5,310,2014-03-07,66,10
400,10,2,5,339,2014-03-07,66,10
401,3,3,6,95,2014-03-08,67,10
401,4,3,6,127,2014-03-08,67,10
401,6,3,6,52,2014-03-08,67,10
401,7,3,6,31,2014-03-08,67,10
401,9,3,6,30,2014-03-08,67,10
401,10,3,6,50,2014-03-08,67,10
402,1,2,1,411,2014-03-10,69,11
402,2,2,1,180,2014-03-10,69,11
402,3,2,1,228,2014-03-10,69,11
402,4,2,1,541,2014-03-10,69,11
402,6,2,1,212,2014-03-10,69,11
402,7,2,1,125,2014-03-10,69,11
402,8,2,1,25,2014-03-10,69,11
402,9,2,1,559,2014-03-10,69,11
402,10,2,1,419,2014-03-10,69,11
403,1,2,2,363,2014-03-11,70,11
403,2,2,2,161,2014-03-11,70,11
403,3,2,2,158,2014-03-11,70,11
403,4,2,2,549,2014-03-11,70,11
403,6,2,2,225,2014-03-11,70,11
403,7,2,2,125,2014-03-11,70,11
403,9,2,2,521,2014-03-11,70,11
403,10,2,2,399,2014-03-11,70,11
404,1,2,3,310,2014-03-12,71,11
404,2,2,3,150,2014-03-12,71,11
404,3,2,3,266,2014-03-12,71,11
404,4,2,3,591,2014-03-12,71,11
404,6,2,3,183,2014-03-12,71,11
404,7,2,3,233,2014-03-12,71,11
404,8,2,3,57,2014-03-12,71,11
404,9,2,3,264,2014-03-12,71,11
404,10,2,3,419,2014-03-12,71,11
405,1,2,4,266,2014-03-13,72,11
405,2,2,4,118,2014-03-13,72,11
405,3,2,4,139,2014-03-13,72,11
405,4,2,4,387,2014-03-13,72,11
405,6,2,4,148,2014-03-13,72,11
405,7,2,4,206,2014-03-13,72,11
405,8,2,4,23,2014-03-13,72,11
405,9,2,4,251,2014-03-13,72,11
405,10,2,4,311,2014-03-13,72,11
406,1,2,5,266,2014-03-14,73,11
406,2,2,5,154,2014-03-14,73,11
406,3,2,5,51,2014-03-14,73,11
406,4,2,5,338,2014-03-14,73,11
406,6,2,5,166,2014-03-14,73,11
406,7,2,5,125,2014-03-14,73,11
406,9,2,5,333,2014-03-14,73,11
406,10,2,5,180,2014-03-14,73,11
407,1,3,6,30,2014-03-15,74,11
407,2,3,6,64,2014-03-15,74,11
407,3,3,6,32,2014-03-15,74,11
407,4,3,6,63,2014-03-15,74,11
407,6,3,6,46,2014-03-15,74,11
407,7,3,6,31,2014-03-15,74,11
407,9,3,6,60,2014-03-15,74,11
407,10,3,6,25,2014-03-15,74,11
408,1,2,1,387,2014-03-17,76,12
408,2,2,1,206,2014-03-17,76,12
408,3,2,1,279,2014-03-17,76,12
408,4,2,1,625,2014-03-17,76,12
408,6,2,1,189,2014-03-17,76,12
408,7,2,1,150,2014-03-17,76,12
408,9,2,1,369,2014-03-17,76,12
408,10,2,1,379,2014-03-17,76,12
409,1,2,2,635,2014-03-18,77,12
409,2,2,2,193,2014-03-18,77,12
409,3,2,2,380,2014-03-18,77,12
409,4,2,2,824,2014-03-18,77,12
409,6,2,2,259,2014-03-18,77,12
409,7,2,2,218,2014-03-18,77,12
409,8,2,2,31,2014-03-18,77,12
409,9,2,2,387,2014-03-18,77,12
409,10,2,2,624,2014-03-18,77,12
410,1,2,3,282,2014-03-19,78,12
410,2,2,3,210,2014-03-19,78,12
410,3,2,3,118,2014-03-19,78,12
410,4,2,3,434,2014-03-19,78,12
410,6,2,3,140,2014-03-19,78,12
410,7,2,3,204,2014-03-19,78,12
410,9,2,3,444,2014-03-19,78,12
410,10,2,3,443,2014-03-19,78,12
411,1,2,4,200,2014-03-20,79,12
411,2,2,4,118,2014-03-20,79,12
411,3,2,4,139,2014-03-20,79,12
411,4,2,4,232,2014-03-20,79,12
411,6,2,4,156,2014-03-20,79,12
411,7,2,4,206,2014-03-20,79,12
411,8,2,4,23,2014-03-20,79,12
411,9,2,4,306,2014-03-20,79,12
411,10,2,4,311,2014-03-20,79,12
412,1,2,5,290,2014-03-21,80,12
412,2,2,5,154,2014-03-21,80,12
412,3,2,5,152,2014-03-21,80,12
412,4,2,5,372,2014-03-21,80,12
412,6,2,5,194,2014-03-21,80,12
412,7,2,5,75,2014-03-21,80,12
412,8,2,5,49,2014-03-21,80,12
412,9,2,5,405,2014-03-21,80,12
412,10,2,5,200,2014-03-21,80,12
413,1,3,6,91,2014-03-22,81,12
413,2,3,6,32,2014-03-22,81,12
413,3,3,6,63,2014-03-22,81,12
413,4,3,6,42,2014-03-22,81,12
413,6,3,6,52,2014-03-22,81,12
413,9,3,6,89,2014-03-22,81,12
413,10,3,6,75,2014-03-22,81,12
414,7,3,7,27,2014-03-23,82,12
415,1,2,1,314,2014-03-24,83,13
415,2,2,1,180,2014-03-24,83,13
415,3,2,1,177,2014-03-24,83,13
415,4,2,1,473,2014-03-24,83,13
415,6,2,1,170,2014-03-24,83,13
415,7,2,1,200,2014-03-24,83,13
415,9,2,1,405,2014-03-24,83,13
415,10,2,1,359,2014-03-24,83,13
416,1,2,2,363,2014-03-25,84,13
416,2,2,2,322,2014-03-25,84,13
416,3,2,2,95,2014-03-25,84,13
416,4,2,2,528,2014-03-25,84,13
416,6,2,2,207,2014-03-25,84,13
416,7,2,2,94,2014-03-25,84,13
416,9,2,2,536,2014-03-25,84,13
416,10,2,2,200,2014-03-25,84,13
417,1,2,3,254,2014-03-26,85,13
417,2,2,3,480,2014-03-26,85,13
417,3,2,3,384,2014-03-26,85,13
417,4,2,3,828,2014-03-26,85,13
417,6,2,3,527,2014-03-26,85,13
417,7,2,3,670,2014-03-26,85,13
417,8,2,3,57,2014-03-26,85,13
417,9,2,3,736,2014-03-26,85,13
417,10,2,3,443,2014-03-26,85,13
418,1,2,4,200,2014-03-27,86,13
418,2,2,4,189,2014-03-27,86,13
418,3,2,4,93,2014-03-27,86,13
418,4,2,4,263,2014-03-27,86,13
418,6,2,4,152,2014-03-27,86,13
418,7,2,4,229,2014-03-27,86,13
418,8,2,4,23,2014-03-27,86,13
418,9,2,4,306,2014-03-27,86,13
418,10,2,4,348,2014-03-27,86,13
419,1,2,5,314,2014-03-28,87,13
419,2,2,5,283,2014-03-28,87,13
419,3,2,5,203,2014-03-28,87,13
419,4,2,5,558,2014-03-28,87,13
419,6,2,5,230,2014-03-28,87,13
419,7,2,5,125,2014-03-28,87,13
419,9,2,5,512,2014-03-28,87,13
419,10,2,5,719,2014-03-28,87,13
420,2,3,6,64,2014-03-29,88,13
420,4,3,6,42,2014-03-29,88,13
420,6,3,6,63,2014-03-29,88,13
420,9,3,6,104,2014-03-29,88,13
420,10,3,6,25,2014-03-29,88,13
421,6,3,7,5,2014-03-30,89,13
422,1,2,1,411,2014-03-31,90,14
422,2,2,1,154,2014-03-31,90,14
422,3,2,1,127,2014-03-31,90,14
422,4,2,1,406,2014-03-31,90,14
422,6,2,1,161,2014-03-31,90,14
422,7,2,1,200,2014-03-31,90,14
422,9,2,1,345,2014-03-31,90,14
422,10,2,1,419,2014-03-31,90,14
423,1,2,2,393,2014-04-01,91,14
423,2,2,2,96,2014-04-01,91,14
423,3,2,2,348,2014-04-01,91,14
423,4,2,2,380,2014-04-01,91,14
423,6,2,2,207,2014-04-01,91,14
423,7,2,2,156,2014-04-01,91,14
423,9,2,2,432,2014-04-01,91,14
423,10,2,2,424,2014-04-01,91,14
424,1,2,3,226,2014-04-02,92,14
424,2,2,3,210,2014-04-02,92,14
424,3,2,3,89,2014-04-02,92,14
424,4,2,3,611,2014-04-02,92,14
424,6,2,3,194,2014-04-02,92,14
424,7,2,3,175,2014-04-02,92,14
424,8,2,3,29,2014-04-02,92,14
424,9,2,3,403,2014-04-02,92,14
424,10,2,3,280,2014-04-02,92,14
425,1,2,4,244,2014-04-03,93,14
425,2,2,4,165,2014-04-03,93,14
425,3,2,4,116,2014-04-03,93,14
425,4,2,4,465,2014-04-03,93,14
425,6,2,4,165,2014-04-03,93,14
425,7,2,4,320,2014-04-03,93,14
425,9,2,4,251,2014-04-03,93,14
425,10,2,4,366,2014-04-03,93,14
426,1,2,5,339,2014-04-04,94,14
426,2,2,5,206,2014-04-04,94,14
426,3,2,5,127,2014-04-04,94,14
426,4,2,5,287,2014-04-04,94,14
426,6,2,5,184,2014-04-04,94,14
426,7,2,5,200,2014-04-04,94,14
426,9,2,5,369,2014-04-04,94,14
426,10,2,5,359,2014-04-04,94,14
427,2,1,6,32,2014-04-05,95,14
427,10,1,6,25,2014-04-05,95,14
428,10,1,7,22,2014-04-06,96,14
429,4,1,1,34,2014-04-07,97,15
429,6,1,1,5,2014-04-07,97,15
429,9,1,1,12,2014-04-07,97,15
430,1,2,2,363,2014-04-08,98,15
430,2,2,2,225,2014-04-08,98,15
430,3,2,2,317,2014-04-08,98,15
430,4,2,2,781,2014-04-08,98,15
430,6,2,2,305,2014-04-08,98,15
430,7,2,2,125,2014-04-08,98,15
430,8,2,2,92,2014-04-08,98,15
430,9,2,2,580,2014-04-08,98,15
430,10,2,2,674,2014-04-08,98,15
431,1,2,3,226,2014-04-09,99,15
431,2,2,3,210,2014-04-09,99,15
431,3,2,3,207,2014-04-09,99,15
431,4,2,3,710,2014-04-09,99,15
431,6,2,3,210,2014-04-09,99,15
431,7,2,3,262,2014-04-09,99,15
431,9,2,3,611,2014-04-09,99,15
431,10,2,3,443,2014-04-09,99,15
432,1,2,4,532,2014-04-10,100,15
432,2,2,4,236,2014-04-10,100,15
432,3,2,4,279,2014-04-10,100,15
432,4,2,4,356,2014-04-10,100,15
432,6,2,4,131,2014-04-10,100,15
432,7,2,4,92,2014-04-10,100,15
432,9,2,4,469,2014-04-10,100,15
432,10,2,4,311,2014-04-10,100,15
433,1,2,5,194,2014-04-11,101,15
433,2,2,5,129,2014-04-11,101,15
433,3,2,5,127,2014-04-11,101,15
433,4,2,5,338,2014-04-11,101,15
433,6,2,5,198,2014-04-11,101,15
433,7,2,5,125,2014-04-11,101,15
433,8,2,5,25,2014-04-11,101,15
433,9,2,5,250,2014-04-11,101,15
433,10,2,5,339,2014-04-11,101,15
434,1,3,6,60,2014-04-12,102,15
434,2,3,6,32,2014-04-12,102,15
434,3,3,6,32,2014-04-12,102,15
434,4,3,6,21,2014-04-12,102,15
434,6,3,6,17,2014-04-12,102,15
434,7,3,6,62,2014-04-12,102,15
434,9,3,6,60,2014-04-12,102,15
434,10,3,6,75,2014-04-12,102,15
435,1,2,1,363,2014-04-14,104,16
435,2,2,1,154,2014-04-14,104,16
435,3,2,1,127,2014-04-14,104,16
435,4,2,1,439,2014-04-14,104,16
435,6,2,1,124,2014-04-14,104,16
435,7,2,1,125,2014-04-14,104,16
435,9,2,1,310,2014-04-14,104,16
435,10,2,1,359,2014-04-14,104,16
436,1,2,2,181,2014-04-15,105,16
436,2,2,2,322,2014-04-15,105,16
436,3,2,2,317,2014-04-15,105,16
436,4,2,2,444,2014-04-15,105,16
436,6,2,2,294,2014-04-15,105,16
436,7,2,2,250,2014-04-15,105,16
436,8,2,2,61,2014-04-15,105,16
436,9,2,2,357,2014-04-15,105,16
436,10,2,2,374,2014-04-15,105,16
437,1,2,3,339,2014-04-16,106,16
437,2,2,3,240,2014-04-16,106,16
437,3,2,3,355,2014-04-16,106,16
437,4,2,3,355,2014-04-16,106,16
437,6,2,3,269,2014-04-16,106,16
437,7,2,3,175,2014-04-16,106,16
437,9,2,3,444,2014-04-16,106,16
437,10,2,3,326,2014-04-16,106,16
438,1,2,4,177,2014-04-17,107,16
438,2,2,4,307,2014-04-17,107,16
438,3,2,4,325,2014-04-17,107,16
