date	day_of_week	brand	cnt
1069	4	2	318
1069	4	3	105
1069	4	4	436
1069	4	5	108
1069	4	6	228
1069	4	7	309
1069	4	8	279
1069	4	9	822
1069	4	10	288
1070	5	1	381
1070	5	2	232
1070	5	3	200
1070	5	4	570
1070	5	5	382
1070	5	6	233
1070	5	7	225
1070	5	8	359
1070	5	9	1259
1070	5	10	359
1071	6	1	102
1071	6	2	72
1071	6	3	285
1071	6	4	71
1071	6	5	220
1071	6	6	110
1071	6	7	140
1071	6	8	35
1071	6	9	552
1071	6	10	84
1072	7	1	29
1072	7	9	44
1073	1	1	572
1073	1	2	203
1073	1	3	485
1073	1	4	931
1073	1	5	470
1073	1	6	353
1073	1	7	421
1073	1	8	636
1073	1	9	1902
1073	1	10	404
1074	2	1	408
1074	2	2	470
1074	2	3	535
1074	2	4	903
1074	2	5	367
1074	2	6	266
1074	2	7	456
1074	2	8	691
1074	2	9	1808
1074	2	10	365
1075	3	1	635
1075	3	2	507
1075	3	3	565
1075	3	4	577
1075	3	5	343
1075	3	6	381
1075	3	7	393
1075	3	8	548
1075	3	9	2031
1075	3	10	314
1076	4	1	449
1076	4	2	345
1076	4	3	183
1076	4	4	331
1076	4	5	242
1076	4	6	223
1076	4	7	309
1076	4	8	406
1076	4	9	737
1076	4	10	432
1077	5	1	572
1077	5	2	87
1077	5	3	399
1077	5	4	627
1077	5	5	470
1077	5	6	347
1077	5	7	449
1077	5	8	194
1077	5	9	536
1077	5	10	202
1078	6	2	36
1078	6	3	71
1078	6	4	24
1078	6	5	37
1078	6	6	6
1078	6	7	35
1078	6	9	17
1078	6	10	28
1079	1	9	13
1080	2	1	612
1080	2	2	543
1080	2	3	606
1080	2	4	808
1080	2	5	1065
1080	2	6	473
1080	2	7	526
1080	2	8	346
1080	2	9	837
1080	2	10	786
1081	3	1	381
1081	3	2	169
1081	3	3	333
1081	3	4	732
1081	3	5	171
1081	3	6	230
1081	3	7	197
1081	3	8	355
1081	3	9	500
1081	3	10	288
1082	4	1	225
1082	4	2	159
1082	4	3	209
1082	4	4	436
1082	4	5	188
1082	4	6	190
1082	4	7	283
1082	4	8	355
1082	4	9	368
1082	4	10	268
1083	5	1	191
1083	5	2	260
1083	5	3	143
1083	5	4	399
1083	5	5	235
1083	5	6	207
1083	5	7	337
1083	5	8	304
1083	5	9	670
1083	5	10	157
1084	6	1	34
1084	6	3	36
1084	6	5	257
1084	6	6	65
1084	6	7	105
1084	6	8	276
1084	6	9	134
1084	6	10	28
1085	1	1	354
1085	1	2	116
1085	1	3	371
1085	1	4	627
1085	1	5	264
1085	1	6	316
1085	1	7	365
1085	1	8	359
1085	1	9	549
1085	1	10	180
1086	2	1	374
1086	2	2	434
1086	2	3	463
1086	2	4	855
1086	2	5	588
1086	2	6	415
1086	2	7	491
1086	2	8	622
1086	2	9	820
1086	2	10	337
1087	3	1	191
1087	3	2	169
1087	3	3	33
1087	3	4	466
1087	3	5	377
1087	3	6	200
1087	3	7	262
1087	3	8	290
1087	3	9	609
1087	3	10	157
1088	4	1	274
1088	4	2	159
1088	4	3	131
1088	4	4	383
1088	4	5	296
1088	4	6	143
1088	4	7	283
1088	4	8	253
1088	4	9	503
1088	4	10	103
1089	5	1	163
1089	5	2	116
1089	5	3	314
1089	5	4	589
1089	5	5	353
1089	5	6	197
1089	5	7	309
1089	5	8	166
1089	5	9	656
1089	5	10	202
1090	6	1	34
1090	6	3	36
1090	6	4	24
1090	6	5	37
1090	6	6	19
1090	6	7	35
1090	6	8	35
1090	6	9	50
1090	6	10	28
1091	7	9	29
1092	1	1	381
1092	1	2	174
1092	1	3	228
1092	1	4	589
1092	1	5	529
1092	1	6	280
1092	1	7	281
1092	1	8	608
1092	1	9	589
1092	1	10	382
1093	2	1	272
1093	2	2	217
1093	2	3	285
1093	2	4	665
1093	2	5	404
1093	2	6	214
1093	2	7	246
1093	2	8	380
1093	2	9	686
1093	2	10	253
1094	3	1	286
1094	3	2	135
1094	3	3	299
1094	3	4	488
1094	3	5	240
1094	3	6	133
1094	3	7	197
1094	3	8	452
1094	3	9	531
1094	3	10	157
1095	4	1	150
1095	4	2	265
1095	4	3	105
1095	4	4	314
1095	4	5	269
1095	4	6	204
1095	4	7	232
1095	4	8	279
1095	4	9	442
1095	4	10	144
1096	5	1	299
1096	5	2	232
1096	5	3	399
1096	5	4	304
1096	5	5	353
1096	5	6	238
1096	5	7	112
1096	5	8	387
1096	5	9	536
1096	5	10	314
1097	6	2	36
1097	6	3	36
1097	6	4	71
1097	6	5	37
1097	6	6	26
1097	6	7	140
1097	6	8	69
1097	6	9	84
1098	7	9	15
1099	1	1	435
1099	1	2	174
1099	1	3	371
1099	1	4	456
1099	1	5	470
1099	1	6	218
1099	1	7	225
1099	1	8	608
1099	1	9	1018
1099	1	10	314
1100	2	1	442
1100	2	2	362
1100	2	3	463
1100	2	4	808
1100	2	5	404
1100	2	6	395
1100	2	7	526
1100	2	8	484
1100	2	9	937
1100	2	10	309
1101	3	1	381
1101	3	2	135
1101	3	3	299
1101	3	4	399
1101	3	5	514
1101	3	6	260
1101	3	7	328
1101	3	8	419
1101	3	9	875
1101	3	10	288
1102	4	1	274
1102	4	2	292
1102	4	3	287
1102	4	4	296
1102	4	5	485
1102	4	6	252
1102	4	7	206
1102	4	8	482
1102	4	9	945
1102	4	10	165
1103	5	1	572
1103	5	2	318
1103	5	3	314
1103	5	4	475
1103	5	5	411
1103	5	6	337
1103	5	7	365
1103	5	8	415
1103	5	9	1393
1103	5	10	472
1104	6	4	24
1104	6	6	6
1104	6	7	35
1104	6	9	33
1105	2	1	442
1105	2	2	470
1105	2	3	356
1105	2	4	689
1105	2	5	1102
1105	2	6	441
1105	2	7	281
1105	2	8	1037
1105	2	9	988
1105	2	10	421
1106	3	1	318
1106	3	2	169
1106	3	3	366
1106	3	4	798
1106	3	5	583
1106	3	6	369
1106	3	7	557
1106	3	8	645
1106	3	9	766
1106	3	10	367
1107	4	1	399
1107	4	2	159
1107	4	3	235
1107	4	4	348
1107	4	5	350
1107	4	6	285
1107	4	7	232
